V_BZNO|CONM|ETB_DT|COPR_OPNP_C|BZSCAL_C|EMPCN|STD_INDS_CFC|
1000023393|테스트23393|20130221|40|4|6|11129|
1000023394|테스트23394|20130701|30|4|9|55101|
1000023395|테스트23395|20131021|40|4|3|46531|
1000023396|테스트23396|20140401|40|4|3|13224|
1000023397|테스트23397|20140401|40|4|12|42420|
1000023398|테스트23398|20140615|40|4|8|38110|
1000023399|테스트23399|20140711|40|4|3|68122|
1000023400|테스트23400|20140806|40|4|8|10121|
1000023401|테스트23401|20141125|40|5|6|38110|
1000023402|테스트23402|20150220|30|4|1|68111|
1000023403|테스트23403|20150213|40|4|6|68121|
1000023404|테스트23404|20150504|40|4|0|46313|
1000023405|테스트23405|20150428|40|5|0|68119|
1000023406|테스트23406|20150521|40|4|7|68121|
1000023407|테스트23407|20150616|40|4|1|30399|
1000023408|테스트23408|20150803|40|4|0|68112|
1000023409|테스트23409|20151008|40|4|0|10309|
1000023410|테스트23410|20151008|40|4|0|46622|
1000023411|테스트23411|20151104|40|5|0|68129|
1000023412|테스트23412|20160127|40|4|17|46313|
1000023413|테스트23413|20160502|40|4|8|28122|
1000023414|테스트23414|20161001|40|4|0|25111|
1000023415|테스트23415|20040101|40|4|10|46331|
1000023416|테스트23416|19960207|40|4|0|1110|
1000023417|테스트23417|19980101|40|4|15|20312|
1000023418|테스트23418|19990601|40|4|11|46311|
1000023419|테스트23419|20010329|40|5|1|1412|
1000023420|테스트23420|20020629|40|4|11|10111|
1000023421|테스트23421|20020524|40|4|2|46311|
1000023422|테스트23422|20110422|40|4|0|46311|
1000023423|테스트23423|20020625|40|4|17|46311|
1000023424|테스트23424|20040910|40|4|0|46311|
1000023425|테스트23425|20041230|40|4|2|46311|
1000023426|테스트23426|20050801|40|4|6|1110|
1000023427|테스트23427|20050922|40|4|6|46311|
1000023428|테스트23428|20080424|40|4|5|3211|
1000023429|테스트23429|20090101|40|4|13|10129|
1000023430|테스트23430|20090701|40|4|8|46311|
1000023431|테스트23431|20090922|40|5|0|3211|
1000023432|테스트23432|20091218|40|4|0|1411|
1000023433|테스트23433|20100501|40|4|4|46800|
1000023434|테스트23434|20100701|40|4|0|46311|
1000023435|테스트23435|20101025|40|4|0|1220|
1000023436|테스트23436|20110101|40|4|0|10833|
1000023437|테스트23437|20110318|40|4|0|46311|
1000023438|테스트23438|20111010|40|4|0|46311|
1000023439|테스트23439|20120521|40|4|2|46311|
1000023440|테스트23440|20130101|40|4|0|1110|
1000023441|테스트23441|20130801|92|4|4|3211|
1000023442|테스트23442|20130719|40|4|0|46311|
1000023443|테스트23443|20130801|40|4|1|46311|
1000023444|테스트23444|20130909|40|4|0|1110|
1000023445|테스트23445|20140416|40|4|0|1220|
1000023446|테스트23446|20141203|40|4|0|46311|
1000023447|테스트23447|19980530|30||107|25912|
1000023448|테스트23448|19980620|40|4|42|24199|
1000023449|테스트23449|19980701|30||751|30399|
1000023450|테스트23450|19980701|40|4|51|30399|
1000023451|테스트23451|19980620|30|4|35|16231|
1000023452|테스트23452|19980720|30|4|14|23991|
1000023453|테스트23453|19980729|30|4|100|30399|
1000023454|테스트23454|19980920|40|4|12|29175|
1000023455|테스트23455|19980827|40|4|169|75121|
1000023456|테스트23456|19980901|40|4|39|22299|
1000023457|테스트23457|19981007|40|4|22|47312|
1000023458|테스트23458|19981009|21||155|25122|
1000023459|테스트23459|19990302|40|4|42|29299|
1000023460|테스트23460|19981031|40|4|2|7122|
1000023461|테스트23461|19981030|40|5|32|62021|
1000023462|테스트23462|19990401|30|4|23|23322|
1000023463|테스트23463|19990301|40|4|12|27216|
1000023464|테스트23464|19990320|30|4|38|25111|
1000023465|테스트23465|19990801|30|4|18|23322|
1000023466|테스트23466|19990420|40|4|12|41229|
1000023467|테스트23467|19990430|40|4|7|42322|
1000023468|테스트23468|19990701|21|2|299|26129|
1000023469|테스트23469|19990518|40|4|16|29171|
1000023470|테스트23470|19990510|40|4|37|10601|
1000023471|테스트23471|19990901|30|2|929|24211|
1000023472|테스트23472|19990710|40|4|41|30399|
1000023473|테스트23473|19990720|40|4|6|46699|
1000023474|테스트23474|19990901|30|4|46|52992|
1000023475|테스트23475|19990901|40|4|4|42202|
1000023476|테스트23476|19990901|40|8|10|29120|
1000023477|테스트23477|19990929|30||128|20111|
1000023478|테스트23478|19991101|40|4|133|31114|
1000023479|테스트23479|20000101|40|4|1|22199|
1000023480|테스트23480|19991025|40|4|27|29229|
1000023481|테스트23481|19991104|30|4|24|20119|
1000023482|테스트23482|20000103|30|4|110|18119|
1000023483|테스트23483|20000107|40|4|8|42121|
1000023484|테스트23484|20000118|30|4|108|72121|
1000023485|테스트23485|20000125|40|4|18|46444|
1000023486|테스트23486|20000118|40|5|0|25923|
1000023487|테스트23487|20000201|40|4|12|38210|
1000023488|테스트23488|20000313|30|4|43|29142|
1000023489|테스트23489|20000101|40|4|25|20119|
1000023490|테스트23490|20000430|30|4|180|60222|
1000023491|테스트23491|20000427|40|4|3|46444|
1000023492|테스트23492|20000512|30|4|314|42312|
1000023493|테스트23493|20000616|40|4|11|38110|
1000023494|테스트23494|20000701|30|4|38|30399|
1000023495|테스트23495|20000701|30|4|25|29229|
1000023496|테스트23496|20000704|40|4|31|42322|
1000023497|테스트23497|20000707|30|4|20|41112|
1000023498|테스트23498|20000707|30|4|178|30399|
1000023499|테스트23499|20000711|40|4|14|41229|
1000023500|테스트23500|20000801|30|4|44|29192|
1000023501|테스트23501|20000820|30|4|20|42132|
1000023502|테스트23502|20000901|40|4|5|27213|
1000023503|테스트23503|20000601|30|4|62|29293|
1000023504|테스트23504|20000901|40|4|12|25111|
1000023505|테스트23505|20001016|92|4|11|46721|
1000023506|테스트23506|20001101|40|4|9|42322|
1000023507|테스트23507|20001109|30|4|25|20422|
1000023508|테스트23508|20010118|40|5|17|41121|
1000023509|테스트23509|20010221|40|4|9|42195|
1000023510|테스트23510|20010401|30|4|30|30399|
1000023511|테스트23511|20010420|40|8|8|22223|
1000023512|테스트23512|20010525|30|4|31|49301|
1000023513|테스트23513|20010521|40|4|27|29193|
1000023514|테스트23514|20010608|40|4|20|42201|
1000023515|테스트23515|20010701|30|4|25|20499|
1000023516|테스트23516|20010701|40|4|80|46721|
1000023517|테스트23517|20010701|30|4|89|30399|
1000023518|테스트23518|20010704|40|4|35|27213|
1000023519|테스트23519|20010705|40|4|105|72919|
1000023520|테스트23520|20010712|30|4|29|49301|
1000023521|테스트23521|20010730|40|4|284|42201|
1000023522|테스트23522|20010803|30|4|20|23322|
1000023523|테스트23523|20010910|40|4|33|10111|
1000023524|테스트23524|20010913|40|4|3|25111|
1000023525|테스트23525|20011010|40|4|43|21309|
1000023526|테스트23526|20011012|40|4|21|42201|
1000023527|테스트23527|20011219|40|4|0|55101|
1000023528|테스트23528|20011219|30|4|24|30399|
1000023529|테스트23529|20020116|40|4|7|42312|
1000023530|테스트23530|20020424|30|4|44|10902|
1000023531|테스트23531|20020402|40|4|7|41226|
1000023532|테스트23532|20020403|40|8|8|25112|
1000023533|테스트23533|20020507|40|4|12|33110|
1000023534|테스트23534|20020627|40|4|27|42420|
1000023535|테스트23535|20020629|40|4|4|68121|
1000023536|테스트23536|20020708|40|4|8|42205|
1000023537|테스트23537|20021001|40|4|43|62021|
1000023538|테스트23538|20030101|30|2|122|30399|
1000023539|테스트23539|20030120|30|4|22|41220|
1000023540|테스트23540|20030210|30|5|21|25923|
1000023541|테스트23541|20030401|40|4|10|56111|
1000023542|테스트23542|20030317|40|4|7|42121|
1000023543|테스트23543|20030328|40|4|33|41226|
1000023544|테스트23544|20030501|40|4|0|47711|
1000023545|테스트23545|20030701|40|4|22|20411|
1000023546|테스트23546|20030617|40|4|7|42201|
1000023547|테스트23547|20030801|40|4|13|46313|
1000023548|테스트23548|20031205|30|4|40|38230|
1000023549|테스트23549|20030806|40|4|5|47712|
1000023550|테스트23550|20031001|40|4|10|46621|
1000023551|테스트23551|20031114|40|4|17|46331|
1000023552|테스트23552|20031101|40|4|35|42311|
1000023553|테스트23553|20040210|40|4|6|10743|
1000023554|테스트23554|20040101|40|4|4|13999|
1000023555|테스트23555|20031223|40|4|8|20312|
1000023556|테스트23556|20040114|40|4|30|96911|
1000023557|테스트23557|20040217|40|5|0|46319|
1000023558|테스트23558|20040302|40|4|20|42132|
1000023559|테스트23559|20040318|40|4|24|20119|
1000023560|테스트23560|20040530|40|4|38|10121|
1000023561|테스트23561|20040506|40|4|24|72129|
1000023562|테스트23562|20040618|92|4|10|31113|
1000023563|테스트23563|20040728|30|4|6|41100|
1000023564|테스트23564|20041004|30|4|51|45219|
1000023565|테스트23565|20040803|40|4|35|58221|
1000023566|테스트23566|20050101|40|4|0|68112|
1000023567|테스트23567|20041025|30|4|69|27216|
1000023568|테스트23568|20041227|40|5|0|31114|
1000023569|테스트23569|20050106|40|4|8|27213|
1000023570|테스트23570|20050201|30|4|18|30399|
1000023571|테스트23571|20050124|40|4|2|22214|
1000023572|테스트23572|20050315|40|4|4|42491|
1000023573|테스트23573|20050425|40|4|25|46209|
1000023574|테스트23574|20050601|30|4|150|46510|
1000023575|테스트23575|20050601|30|4|203|30320|
1000023576|테스트23576|20050713|30|4|35|22192|
1000023577|테스트23577|20050725|30||30|20122|
1000023578|테스트23578|20060321|40|4|0|42499|
1000023579|테스트23579|20051018|30|4|16|20499|
1000023580|테스트23580|20051101|30|4|134|52919|
1000023581|테스트23581|20051206|40|4|49|24199|
1000023582|테스트23582|20060102|40|5|11|72129|
1000023583|테스트23583|20060109|40|5|7|72129|
1000023584|테스트23584|20060117|30|4|5|68119|
1000023585|테스트23585|20060119|40|4|46|38302|
1000023586|테스트23586|20050124|40|4|8|42199|
1000023587|테스트23587|20060207|40|4|0|46321|
1000023588|테스트23588|20060210|40|4|6|28123|
1000023589|테스트23589|20060214|40|5|35|30391|
1000023590|테스트23590|20060330|40|5|0|30320|
1000023591|테스트23591|20060515|40|4|9|42209|
1000023592|테스트23592|20060101|40|4|37|29294|
1000023593|테스트23593|20060613|92|4|154|75999|
1000023594|테스트23594|20060907|30|4|305|71531|
1000023595|테스트23595|20061124|30|4|78|30310|
1000023596|테스트23596|20061127|40|4|9|42202|
1000023597|테스트23597|20061204|40|5|19|38302|
1000023598|테스트23598|20070101|40|4|7|42420|
1000023599|테스트23599|20061207|30|4|1|68112|
1000023600|테스트23600|20061207|40|5|7|46592|
1000023601|테스트23601|20061215|30|4|13|19210|
1000023602|테스트23602|20061220|40|4|7|27213|
1000023603|테스트23603|20061229|30|6|660|30399|
1000023604|테스트23604|20070102|40|5|0|49311|
1000023605|테스트23605|20070101|40|4|0|46739|
1000023606|테스트23606|20070104|40|4|5|46312|
1000023607|테스트23607|20070109|40|4|45|72111|
1000023608|테스트23608|20070116|40|4|7|71393|
1000023609|테스트23609|20070331|40|4|14|22251|
1000023610|테스트23610|20070401|40|4|19|29299|
1000023611|테스트23611|20070515|40|4|43|30310|
1000023612|테스트23612|20070625|30|2|144|20122|
1000023613|테스트23613|20070628|40|5|0|46699|
1000023614|테스트23614|20070629|40|4|7|25999|
1000023615|테스트23615|20070701|40|4|5|22232|
1000023616|테스트23616|20070725|30|4|34|29161|
1000023617|테스트23617|20070810|30|4|96|25923|
1000023618|테스트23618|20071001|40|4|15|46315|
1000023619|테스트23619|20080101|40|4|31|28123|
1000023620|테스트23620|20080108|40|4|19|28123|
1000023621|테스트23621|20080109|40|4|20|25944|
1000023622|테스트23622|20080116|40|4|150|72121|
1000023623|테스트23623|20080117|40|4|3|16212|
1000023624|테스트23624|20080222|40|8|12|42311|
1000023625|테스트23625|20080401|40|4|10|46522|
1000023626|테스트23626|20080414|40|4|15|10111|
1000023627|테스트23627|20080417|30|4|44|29241|
1000023628|테스트23628|20080723|40|4|30|41210|
1000023629|테스트23629|20080918|40|4|0|10111|
1000023630|테스트23630|20081015|40|4|6|46312|
1000023631|테스트23631|20090101|40|4|35|72129|
1000023632|테스트23632|20090209|40|4|8|46599|
1000023633|테스트23633|20090222|40|4|29|29293|
1000023634|테스트23634|20090310|30|4|76|21220|
1000023635|테스트23635|20090326|30|4|9|16212|
1000023636|테스트23636|20090407|40|4|8|41112|
1000023637|테스트23637|20090420|40|4|2|42411|
1000023638|테스트23638|20090501|40|4|49|30399|
1000023639|테스트23639|20090423|30|4|44|20111|
1000023640|테스트23640|20090525|40|8|0|46442|
1000023641|테스트23641|20090601|30|4|70|24222|
1000023642|테스트23642|20090601|40|4|8|46622|
1000023643|테스트23643|20090609|40|4|5|26121|
1000023644|테스트23644|20090624|40|4|20|42204|
1000023645|테스트23645|20090724|40|5|0|47712|
1000023646|테스트23646|20090901|30|4|71|41220|
1000023647|테스트23647|20090910|40|8|7|29195|
1000023648|테스트23648|20150601|30|4|2|68129|
1000023649|테스트23649|20100108|40|4|13|29175|
1000023650|테스트23650|20100120|30|4|69|28111|
1000023651|테스트23651|20100121|40|4|7|46799|
1000023652|테스트23652|20100201|40|4|6|27214|
1000023653|테스트23653|20100324|40|4|10|10111|
1000023654|테스트23654|20100325|40|5|17|46204|
1000023655|테스트23655|20100601|40|4|5|23312|
1000023656|테스트23656|20100503|40|4|7|42311|
1000023657|테스트23657|20100510|30|4|21|42420|
1000023658|테스트23658|20100601|30|4|22|29241|
1000023659|테스트23659|20100601|40|4|1|72129|
1000023660|테스트23660|20100524|30|4|15|30399|
1000023661|테스트23661|20100610|40|4|9|52992|
1000023662|테스트23662|20100615|40|4|41|30399|
1000023663|테스트23663|20100721|40|4|100|72919|
1000023664|테스트23664|20100816|40|4|6|28422|
1000023665|테스트23665|20100730|40|4|29|22231|
1000023666|테스트23666|20110401|40|4|1|68112|
1000023667|테스트23667|20100913|40|4|0|46313|
1000023668|테스트23668|20101015|40|4|1|46800|
1000023669|테스트23669|20101019|40|4|19|46521|
1000023670|테스트23670|20101101|40|5|22|10402|
1000023671|테스트23671|20101123|30|4|48|28123|
1000023672|테스트23672|20101201|40|4|12|38322|
1000023673|테스트23673|20101224|40|4|0|49301|
1000023674|테스트23674|20110101|30|4|12|49301|
1000023675|테스트23675|20110201|40|4|16|72121|
1000023676|테스트23676|20110211|30|4|95|29299|
1000023677|테스트23677|20110222|40|5|20|14192|
1000023678|테스트23678|20110308|40|5|0|68119|
1000023679|테스트23679|20110311|40|4|27|30399|
1000023680|테스트23680|20110311|40|5|5|42500|
1000023681|테스트23681|20110401|40|4|0|23999|
1000023682|테스트23682|20110404|30|5|13|35200|
1000023683|테스트23683|20110501|30|4|2|38130|
1000023684|테스트23684|20110613|40|4|14|95211|
1000023685|테스트23685|20110512|40|4|7|30399|
1000023686|테스트23686|20110512|40|4|9|29199|
1000023687|테스트23687|20110525|92|4|5|46721|
1000023688|테스트23688|20110525|40|5|5|29299|
1000023689|테스트23689|20111207|30|4|2|68112|
1000023690|테스트23690|20110531|40|5|13|31114|
1000023691|테스트23691|20110701|30|4|64|25114|
1000023692|테스트23692|20110609|30|4|28|10122|
1000023693|테스트23693|20110701|40|4|50|30331|
1000023694|테스트23694|20110701|40|4|18|22232|
1000023695|테스트23695|20110701|40|4|12|42311|
1000023696|테스트23696|20110630|40|4|20|95211|
1000023697|테스트23697|20110705|40|5|10|10129|
1000023698|테스트23698|20110722|40|5|0|31114|
1000023699|테스트23699|20110727|92|4|2|29223|
1000023700|테스트23700|20110809|30||634|72129|
1000023701|테스트23701|20110923|40|4|13|46599|
1000023702|테스트23702|20110926|40|4|4|46791|
1000023703|테스트23703|20111201|40|4|17|85669|
1000023704|테스트23704|20111028|40|4|44|30399|
1000023705|테스트23705|20111101|40|4|0|46712|
1000023706|테스트23706|20111111|30|4|58|20411|
1000023707|테스트23707|20120101|30|4|14|42202|
1000023708|테스트23708|20111124|40|4|3|47723|
1000023709|테스트23709|20111129|40|4|9|25111|
1000023710|테스트23710|20120109|40|4|7|22191|
1000023711|테스트23711|20120102|40|4|10|29171|
1000023712|테스트23712|20120111|30|4|1|68112|
1000023713|테스트23713|20120401|30|4|160|52104|
1000023714|테스트23714|20120228|30|4|87|30399|
1000023715|테스트23715|20120402|40|4|0|75995|
1000023716|테스트23716|20120326|40|4|46|25122|
1000023717|테스트23717|20120412|40|4|1|46733|
1000023718|테스트23718|20120507|40|4|17|29299|
1000023719|테스트23719|20120720|30|4|99|30393|
1000023720|테스트23720|20120705|40|4|12|29120|
1000023721|테스트23721|20120822|40|4|150|30399|
1000023722|테스트23722|20121002|40|4|6|68121|
1000023723|테스트23723|20120901|30|4|5|49301|
1000023724|테스트23724|20121023|40|4|0|20413|
1000023725|테스트23725|20121019|40|5|0|25113|
1000023726|테스트23726|20121210|40|4|38|49232|
1000023727|테스트23727|20121102|40|4|37|47631|
1000023728|테스트23728|20121107|30|4|31|29176|
1000023729|테스트23729|20121120|40|4|8|10212|
1000023730|테스트23730|20121204|40|5|0|46102|
1000023731|테스트23731|20121220|40|8|5|30399|
1000023732|테스트23732|20130108|40|4|27|20499|
1000023733|테스트23733|20130104|40|4|0|76110|
1000023734|테스트23734|20130108|40|4|5|31112|
1000023735|테스트23735|20130201|40|4|56|30399|
1000023736|테스트23736|20130206|40|4|21|20202|
1000023737|테스트23737|20130301|92|4|10|16101|
1000023738|테스트23738|20130311|30|4|9|91121|
1000023739|테스트23739|20130411|30|4|22|20499|
1000023740|테스트23740|20130426|30|4|36|29150|
1000023741|테스트23741|20130510|30|4|48|29177|
1000023742|테스트23742|20130507|40|4|0|42600|
1000023743|테스트23743|20130531|40|4|9|46532|
1000023744|테스트23744|20131002|40|4|6|10519|
