V_BZNO|CRDEVL_PTTP_DSC_2021|LS_NICS_GRDC_2021|CRDEVL_PTTP_DSC_2022|LS_NICS_GRDC_2022|CRDEVL_PTTP_DSC_2023|LS_NICS_GRDC_2023|CRDEVL_PTTP_DSC_2024|LS_NICS_GRDC_2024|CRDEVL_PTTP_DSC_2025|LS_NICS_GRDC_2025|
1000023578|||||13|8|||||
1000023579|13|9|13|9|13|9|||||
1000023580|12|8|12|8|12|9|12|8|12|8|
1000023581|12|14|12|13|||||||
1000023582|15|8|15|8|15|7|15|9|15|7|
1000023583|13|12|13|11|13|9|13|11|13|12|
1000023584|||||||12|14|||
1000023585|13|6|13|6|13|6|13|6|13|5|
1000023586|15|5|13|8|13|7|13|7|13|8|
1000023587|13|13|13|11|13|13|13|17|||
1000023588|||||13|8|13|8|||
1000023589|13|7|||||||13|7|
1000023590|13|8|13|9|13|8|13|8|13|9|
1000023591|13|13|13|12|13|17|||||
1000023592|12|18|||||||||
1000023593|13|9|13|9|13|17|||||
1000023594|12|16|12|16|||||||
1000023595|12|12|12|11|12|12|12|13|12|10|
1000023596|13|7|13|7|13|7|||||
1000023597|13|13|13|14|13|17|||||
1000023598|15|10|15|9|15|9|15|9|13|15|
1000023599|||13|6|13|9|12|12|12|12|
1000023600|13|8|13|13|13|8|13|7|13|8|
1000023601|13|9|13|8|12|9|12|9|12|9|
1000023602|13|10|13|10|||||||
1000023603|11|5|11|5|11|5|11|5|11|7|
1000023604|||15|9|15|9|13|10|13|10|
1000023605|||||13|6|13|6|13|8|
1000023606|15|14|15|14|15|14|15|14|13|13|
1000023607|13|6|13|7|13|7|13|6|13|8|
1000023608|13|9|13|10|13|11|13|10|13|12|
1000023609|13|9|13|8|13|9|13|13|13|13|
1000023610|13|7|13|9|13|9|12|11|12|11|
1000023611|13|11|||||||13|9|
1000023612|11|6|11|6|11|5|11|5|11|5|
1000023613|||13|9|13|8|13|8|||
1000023614|||||||13|8|13|8|
1000023615|13|8|13|8|13|9|13|9|13|9|
1000023616|||||12|11|||12|7|
1000023617|12|10|12|11|12|13|12|16|||
1000023618|13|12|13|12|13|12|||||
1000023619|13|11|13|10|13|9|||||
1000023620|13|11|13|10|13|13|||||
1000023621|13|6|13|7|13|6|13|6|||
1000023622|||||13|6|||13|5|
1000023623|13|14|13|14|13|14|13|17|||
1000023624|13|10|13|10|13|11|13|10|13|12|
1000023625|||||13|13|||||
1000023626|13|11|13|11|13|11|13|12|||
1000023627|12|14|12|16|||||||
1000023628|||13|6|13|6|13|7|13|6|
1000023629|||13|10|13|8|13|10|13|10|
1000023630|||||||13|7|13|7|
1000023631|||13|8|||||||
1000023632|13|14|12|15|13|15|13|15|13|14|
1000023633|13|8|13|8|13|8|13|6|13|7|
1000023634|12|10|||||||||
1000023635|||||||||13|7|
1000023636|||13|8|13|7|13|6|13|6|
1000023637|||15|8|13|8|13|9|13|11|
1000023638|||13|7|13|7|13|7|13|6|
1000023639|13|10|12|8|12|7|||||
1000023640|13|8|13|9|13|8|||||
1000023641|12|12|12|10|12|10|12|10|||
1000023642|13|5|13|6|13|6|||||
1000023643|15|9|15|8|13|11|13|12|13|10|
1000023644|||||13|6|13|6|13|6|
1000023645|15|8|15|9|13|14|13|14|13|13|
1000023646|||||||13|8|12|5|
1000023647|||||||||||
1000023648|13|7|13|6|13|6|13|9|13|9|
1000023649|||||||||13|10|
1000023650|12|9|12|9|12|8|12|7|12|7|
1000023651|13|9|13|9|13|11|13|11|13|12|
1000023652|||15|6|13|10|13|8|13|6|
1000023653|13|10|13|10|13|10|13|11|13|10|
1000023654|15|6|15|6|15|7|13|8|13|9|
1000023655|13|10|13|9|13|9|13|8|13|10|
1000023656|||||13|10|||||
1000023657|||||13|7|13|8|12|7|
1000023658|13|13|13|13|13|13|13|13|12|15|
1000023659|12|13|12|15|||||||
1000023660|||13|8|13|9|13|8|13|8|
1000023661|15|7|15|7|13|7|13|6|13|6|
1000023662|13|12|13|10|13|9|||||
1000023663|13|7|13|8|13|8|13|7|13|5|
1000023664|13|7|13|6|13|6|13|6|13|6|
1000023665|13|9|13|8|13|9|13|10|13|10|
1000023666|||||||||13|6|
1000023667|||||||||13|11|
1000023668|13|7|13|9|13|8|13|8|13|9|
1000023669|13|8|13|7|13|8|13|7|13|7|
1000023670|15|8|13|12|13|15|12|16|12|16|
1000023671|||12|13|12|11|12|12|||
1000023672|||||||||13|8|
1000023673|15|6|13|7|||13|6|13|13|
1000023674|13|11|13|10|12|8|12|9|12|8|
1000023675|||||||15|8|13|9|
1000023676|12|7|12|7|12|7|12|7|12|7|
1000023677|13|9|||||||||
1000023678|||13|7|||||||
1000023679|||||13|7|13|6|||
1000023680|13|14|13|14|13|13|13|11|13|9|
1000023681|||||15|8|13|12|13|14|
1000023682|||||||||12|5|
1000023683|13|12|12|15|12|15|12|14|12|14|
1000023684|||13|9|||||||
1000023685|||||||||13|11|
1000023686|||||||13|17|||
1000023687|13|17|||||||||
1000023688|||13|9|13|8|13|9|13|8|
1000023689|||12|10|12|9|12|11|12|10|
1000023690|13|13|13|17|||||||
1000023691|12|17|||||||||
1000023692|12|9|12|9|12|9|12|8|12|8|
1000023693|12|14|12|14|12|14|12|14|12|14|
1000023694|||||13|9|||||
1000023695|||||||13|9|13|9|
1000023696|13|9|||||||||
1000023697|15|7|15|7|15|7|13|10|13|8|
1000023698|||||||||13|10|
1000023699|13|13|13|17|||||||
1000023700|12|6|12|4|12|3|11|1|11|1|
1000023701|13|8|13|9|13|8|13|8|13|9|
1000023702|15|8|15|8|13|10|13|10|||
1000023703|||||||||13|9|
1000023704|13|14|13|17|13|17|||||
1000023705|15|6|||||||13|5|
1000023706|||||12|7|12|8|12|7|
1000023707|||12|11|12|8|12|13|12|14|
1000023708|13|12|13|13|13|13|13|13|13|12|
1000023709|13|9|13|10|13|13|13|9|13|11|
1000023710|||||||13|9|13|9|
1000023711|13|6|13|6|13|6|13|6|13|7|
1000023712|||||||||12|7|
1000023713|||||||12|4|12|6|
1000023714|||13|6|13|6|13|5|||
1000023715|||||||||||
1000023716|12|10|12|17|||||||
1000023717|||||13|12|||||
1000023718|||||||13|7|13|6|
1000023719|||12|11|12|11|||12|10|
1000023720|13|11|13|11|13|11|13|13|||
1000023721|||||||13|8|13|10|
1000023722|13|7|13|6|13|7|||||
1000023723|13|8|13|9|13|9|13|7|||
1000023724|||||||13|7|13|6|
1000023725|13|7|13|6|13|6|13|6|||
1000023726|15|8|13|8|13|7|13|6|||
1000023727|13|12|13|11|13|13|13|13|13|13|
1000023728|||||||12|7|12|5|
1000023729|15|12|15|11|15|11|15|12|13|14|
1000023730|15|14|13|13|15|14|13|13|13|13|
1000023731|||||||||13|8|
1000023732|||13|7|13|8|13|9|13|9|
1000023733|||||||13|9|13|9|
1000023734|||||||||13|8|
1000023735|13|11|13|8|13|8|13|8|13|8|
1000023736|||||||||||
1000023737|||||12|17|||||
1000023738|||||||12|9|12|8|
1000023739|13|9|||||||12|9|
1000023740|||||||12|7|12|9|
1000023741|||||12|7|12|12|12|12|
1000023742|13|11|13|10|13|9|||||
1000023743|13|8|13|7|13|7|||||
1000023744|15|9|13|10|13|11|13|11|||
1000023745|||||12|6|12|7|12|8|
1000023746|15|10|15|14|15|11|13|15|||
1000023747|13|10|||||||||
1000023748|||||12|9|12|8|12|9|
1000023749|||||||||||
1000023750|15|8|15|8|15|7|15|7|13|8|
1000023751|||12|9|12|9|12|9|12|9|
1000023752|||||||12|9|12|9|
1000023753|13|9|13|9|13|9|13|9|13|8|
1000023754|||||||||||
1000023755|12|7|12|8|12|9|12|11|12|13|
1000023756|||12|7|12|7|12|5|12|6|
1000023757|||13|7|13|7|13|13|||
1000023758|||||||13|10|||
1000023759|13|11|13|10|13|12|||13|13|
1000023760|15|7|13|12|13|11|||||
1000023761|15|9|15|9|15|10|15|10|15|11|
1000023762|13|8|13|8|13|8|13|10|13|10|
1000023763|15|14|15|12|15|9|13|11|13|12|
1000023764|||||||15|7|13|6|
1000023765|||||||||13|9|
1000023766|12|15|12|15|||||||
1000023767|13|10|15|7|15|6|13|6|13|6|
1000023768|15|8|15|7|13|9|13|9|13|9|
1000023769|||13|12|13|13|13|13|13|13|
1000023770|13|9|13|15|13|17|||||
1000023771|||||12|6|13|8|13|8|
1000023772|||15|7|13|11|13|10|13|13|
1000023773|12|15|||||||||
1000023774|13|14|13|13|13|17|||||
1000023775|11|4|11|4|11|6|11|7|11|8|
1000023776|13|13|13|13|||||||
1000023777|13|6|13|6|13|7|12|7|12|9|
1000023778|13|10|||||||12|11|
1000023779|13|8|||||||||
1000023780|||15|8|||||13|5|
1000023781|13|11|13|12|13|11|13|14|13|13|
1000023782|||||||||13|10|
1000023783|12|12|||||||||
1000023784|||||12|7|12|7|12|8|
1000023785|15|9|13|12|13|12|13|12|||
1000023786|15|7|13|12|13|11|13|13|13|12|
1000023787|||||13|11|13|17|||
1000023788|||||||11|5|11|7|
1000023789|||||||||13|14|
1000023790|||||||||15|8|
1000023791|||||||15|10|13|14|
1000023792|13|9|13|8|13|7|13|7|13|6|
1000023793|13|8|13|8|13|7|13|7|13|6|
1000023794|||||||||13|9|
1000023795|||||||15|10|13|14|
1000023796|13|7|13|6|13|7|13|8|13|6|
1000023797|15|7|15|6|13|7|13|7|13|7|
1000023798|12|8|12|9|12|8|12|8|12|9|
1000023799|||||||||12|7|
1000023800|15|8|13|9|13|7|13|7|13|7|
1000023801|13|9|13|8|13|7|||13|6|
1000023802|13|6|||||||||
1000023803|13|10|13|9|13|9|13|9|13|9|
1000023804|13|11|13|17|||||||
1000023805|13|8|||13|11|13|11|13|10|
1000023806|12|9|12|8|12|13|12|12|12|13|
1000023807|15|7|13|10|||||||
1000023808|13|9|13|11|12|9|12|10|12|13|
1000023809|13|9|13|8|13|8|13|9|13|9|
1000023810|13|13|||||||||
1000023811|||13|13|13|9|13|17|||
1000023812|15|9|13|13|13|11|13|12|13|12|
1000023813|||||||||||
1000023814|13|17|||||||||
1000023815|13|13|13|12|13|13|13|12|13|13|
1000023816|13|10|13|7|13|9|13|8|13|8|
1000023817|13|13|13|13|||||||
1000023818|||||||13|7|13|7|
1000023819|12|7|12|8|12|9|12|9|||
1000023820|||||||||13|8|
1000023821|12|16|||||||||
1000023822|13|6|13|6|||||||
1000023823|||||13|8|13|8|13|8|
1000023824|||15|8|||15|7|13|8|
1000023825|||15|7|15|6|13|13|13|9|
1000023826|||||||13|14|||
1000023827|||||||13|7|13|7|
1000023828|||||13|10|13|10|13|10|
1000023829|||||||||13|7|
1000023830|||||13|9|13|10|13|10|
1000023831|13|14|13|14|13|14|13|13|13|14|
1000023832|||||13|7|13|7|13|6|
1000023833|||||||13|6|13|7|
1000023834|12|7|12|7|12|7|12|7|12|7|
1000023835|||13|11|13|17|||||
1000023836|13|8|13|8|13|13|13|13|13|14|
1000023837|13|7|13|7|13|7|||||
1000023838|13|10|||||||||
1000023839|12|9|12|9|12|9|12|8|12|7|
1000023840|||||||13|8|13|8|
1000023841|13|6|13|8|13|7|13|7|13|7|
1000023842|||||13|6|13|7|||
1000023843|13|13|13|13|||||||
1000023844|12|9|12|9|12|11|||||
1000023845|13|6|||||13|7|||
1000023846|13|7|13|7|13|7|13|7|13|7|
1000023847|13|14|||||||||
1000023848|||||||||||
1000023849|12|7|12|6|12|6|12|6|12|5|
1000023850|12|7|12|6|12|6|12|7|12|7|
1000023851|||||||||13|12|
1000023852|13|12|13|11|13|14|13|9|13|9|
1000023853|12|8|||||||||
1000023854|12|12|12|11|12|11|12|12|||
1000023855|13|9|13|9|||||||
1000023856|12|9|12|9|12|8|12|9|12|11|
1000023857|13|8|13|8|12|7|12|7|12|6|
1000023858|||13|8|13|8|13|8|13|9|
1000023859|13|9|13|9|13|10|13|8|13|9|
1000023860|13|9|13|11|13|10|13|9|13|8|
1000023861|13|8|13|9|13|8|13|8|13|9|
1000023862|13|7|13|6|13|7|13|6|13|6|
1000023863|||||12|7|12|7|12|7|
1000023864|12|14|11|13|11|14|11|14|11|14|
1000023865|13|6|13|6|13|6|13|6|13|5|
1000023866|||||||12|8|12|7|
1000023867|||||13|9|13|12|13|8|
1000023868|13|12|13|11|12|10|12|12|12|12|
1000023869|12|5|12|4|12|4|||||
1000023870|12|13|||||||||
1000023871|13|10|13|8|13|8|12|7|12|6|
1000023872|15|7|15|8|15|8|13|13|13|10|
1000023873|13|12|13|12|13|11|13|12|13|12|
1000023874|13|8|13|8|13|8|||||
1000023875|15|6|13|6|13|6|13|6|13|5|
1000023876|||||||||13|8|
1000023877|13|7|13|8|13|13|13|13|13|9|
1000023878|||||||13|9|13|9|
1000023879|||||13|9|||||
1000023880|13|7|13|8|||13|7|||
1000023881|13|9|13|9|13|9|13|8|13|7|
1000023882|||||||||13|10|
1000023883|12|4|||||||||
1000023884|||||||||13|6|
1000023885|13|9|13|10|||||||
1000023886|13|8|13|8|13|8|13|10|13|14|
1000023887|13|13|13|13|||13|8|13|7|
1000023888|||||||||13|10|
1000023889|||||||||12|15|
1000023890|13|8|13|9|13|11|||||
1000023891|13|13|13|13|13|13|13|13|13|13|
1000023892|12|8|12|8|11|7|12|11|12|17|
1000023893|||13|11|13|13|||||
1000023894|15|7|15|7|15|7|15|7|13|7|
1000023895|15|6|15|6|13|7|13|9|13|7|
1000023896|13|8|13|8|13|9|13|8|13|7|
1000023897|||||||13|12|13|10|
1000023898|13|8|13|9|13|8|13|8|13|8|
1000023899|12|14|||||||||
1000023900|13|11|13|12|13|10|13|10|13|17|
1000023901|13|7|13|11|13|14|||||
1000023902|||||||||13|5|
1000023903|13|13|||||||||
1000023904|||||||||13|7|
1000023905|13|11|13|9|13|9|13|8|13|8|
1000023906|||||||||||
1000023907|13|13|13|16|||||||
1000023908|13|10|||||||||
1000023909|||||||||||
1000023910|||||||||11|9|
1000023911|13|6|13|7|13|7|||13|6|
1000023912|13|9|13|11|13|12|13|14|13|12|
1000023913|13|8|13|6|13|8|13|6|13|6|
1000023914|13|9|13|9|13|9|||||
1000023915|13|6|13|6|13|6|13|5|13|5|
1000023916|13|11|13|11|13|11|13|9|13|9|
1000023917|13|9|13|9|13|9|13|8|13|8|
1000023918|13|10|13|9|13|8|||||
1000023919|||||||||13|7|
1000023920|12|12|12|8|12|7|11|7|11|8|
1000023921|||||||13|7|13|9|
1000023922|15|5|15|6|15|7|13|8|13|8|
1000023923|13|13|13|8|13|8|13|17|||
1000023924|||||||||12|6|
1000023925|15|9|13|10|13|8|||||
1000023926|13|9|13|9|13|11|13|11|13|14|
1000023927|12|9|12|9|12|13|12|10|12|10|
1000023928|15|8|13|8|13|13|13|11|13|12|
1000023929|13|8|13|9|12|9|12|10|12|11|
1000023930|13|8|13|7|13|9|||12|13|
1000023931|||||13|9|13|8|||
1000023932|13|11|15|8|13|10|13|11|13|13|
1000023933|13|11|13|11|||||||
1000023934|15|5|15|6|13|5|13|5|||
1000023935|13|15|13|17|||||||
1000023936|13|11|13|11|13|10|13|12|13|12|
1000023937|12|10|12|10|12|12|12|12|12|12|
1000023938|13|9|13|10|13|9|13|10|13|9|
1000023939|||||13|16|||||
1000023940|12|13|12|13|12|17|12|17|||
1000023941|||||15|8|15|8|13|8|
1000023942|13|8|13|8|13|10|12|14|13|13|
1000023943|||||||13|11|13|9|
1000023944|13|9|13|10|13|10|13|10|13|10|
1000023945|13|10|13|9|13|8|13|8|13|8|
1000023946|12|13|||||||||
1000023947|15|10|13|13|13|11|13|11|13|11|
1000023948|||||12|9|12|10|12|12|
1000023949|13|13|13|13|13|18|||||
1000023950|13|9|13|9|13|9|13|9|13|9|
1000023951|||13|8|||||||
1000023952|||||15|10|13|10|13|10|
1000023953|13|13|13|12|13|11|13|10|||
1000023954|15|9|13|11|13|10|13|13|13|13|
1000023955|12|8|12|8|12|8|12|8|12|8|
1000023956|13|11|13|10|13|11|13|10|13|14|
1000023957|13|13|||||||||
1000023958|15|8|15|7|13|10|13|9|13|9|
1000023959|13|14|13|14|13|14|||||
1000023960|13|10|13|11|13|11|13|13|13|13|
1000023961|12|13|12|13|12|10|12|11|12|10|
1000023962|13|10|13|10|13|10|13|9|13|8|
1000023963|13|11|13|8|||||||
1000023964|13|10|13|13|13|9|||||
1000023965|15|6|13|7|13|6|13|6|13|6|
1000023966|13|7|12|6|12|6|12|6|12|6|
1000023967|13|8|13|8|13|8|13|7|13|9|
1000023968|12|6|12|6|12|7|12|8|12|9|
1000023969|||||||||12|7|
1000023970|13|9|13|9|13|9|13|9|13|17|
1000023971|13|14|13|14|13|14|13|15|||
1000023972|||||13|6|13|7|13|6|
#N/A
1000023973|13|9|13|9|13|9|13|9|13|9|
1000023974|||||13|7|||||
1000023975|||13|9|13|10|||||
1000023976|13|10|13|13|13|15|13|14|||
1000023977|||||12|2|12|4|12|4|
1000023978|13|14|13|14|||||||
1000023979|13|9|13|10|13|9|13|7|13|7|
1000023980|13|7|12|6|12|7|12|7|12|7|
1000023981|13|7|13|6|||||||
1000023982|13|6|13|6|13|6|13|7|13|6|
1000023983|||13|9|13|9|13|9|13|9|
1000023984|13|13|13|13|13|12|13|13|13|13|
1000023985|13|13|13|13|13|13|||||
1000023986|||||||||12|14|
1000023987|13|8|13|9|13|9|13|12|13|13|
1000023988|||||15|12|13|14|13|14|
1000023989|||13|9|13|9|13|9|13|13|
1000023990|13|12|13|10|13|11|13|11|13|11|
1000023991|13|9|13|9|13|11|13|11|13|9|
1000023992|13|6|13|8|13|7|13|8|13|7|
1000023993|||||13|8|13|12|13|12|
1000023994|13|9|13|9|12|15|12|14|12|13|
1000023995|13|14|13|14|13|16|13|18|||
1000023996|13|7|13|6|13|7|13|7|13|6|
1000023997|12|5|12|6|12|7|12|7|12|6|
1000023998|||||12|3|12|5|12|8|
1000023999|13|9|12|8|12|9|12|8|12|12|
1000024000|13|9|13|9|13|10|||||
1000024001|13|15|||||||||
1000024002|||||13|6|13|6|||
1000024003|13|9|13|9|||||||
1000024004|12|8|12|9|12|12|12|10|12|10|
1000024005|13|6|13|6|||||||
1000024006|13|13|13|11|||12|11|12|14|
1000024007|13|5|13|5|||||||
1000024008|12|10|12|17|||||||
1000024009|13|17|||||||||
1000024010|12|8|12|10|12|13|||||
1000024011|||||||||13|9|
1000024012|13|9|||||||||
1000024013|13|9|13|11|13|11|13|11|13|9|
1000024014|13|13|||13|8|||||
1000024015|13|8|13|7|13|7|13|6|13|6|
1000024016|13|7|13|6|13|8|13|9|13|8|
1000024017|||||||13|10|13|10|
1000024018|12|14|12|14|12|14|12|14|12|14|
1000024019|||||||||||
1000024020|||||13|8|13|7|||
1000024021|13|11|13|13|13|12|||||
1000024022|||13|13|13|11|13|12|13|10|
1000024023|12|9|12|9|12|9|12|9|12|9|
1000024024|||13|15|13|14|13|17|||
1000024025|13|13|13|8|13|7|13|7|13|8|
1000024026|13|12|13|15|13|15|13|17|||
1000024027|13|8|13|8|13|8|13|7|13|7|
1000024028|15|6|13|8|13|8|13|7|13|9|
1000024029|13|14|13|8|13|8|13|7|13|17|
1000024030|13|14|||13|11|13|13|13|13|
1000024031|15|6|13|5|||||||
1000024032|13|11|13|17|||||||
1000024033|13|7|13|8|13|7|13|8|13|8|
1000024034|13|13|13|13|||||||
1000024035|13|10|13|11|13|17|||||
1000024036|||13|5|||||||
1000024037|13|9|13|10|13|11|13|12|13|12|
1000024038|13|5|13|6|13|6|13|5|13|6|
1000024039|13|5|13|5|||||13|5|
1000024040|13|8|||||||||
1000024041|13|17|||||||||
1000024042|15|11|15|10|15|10|13|11|13|13|
1000024043|13|9|13|9|13|9|13|17|||
1000024044|||||13|9|13|9|13|9|
1000024045|13|13|15|8|15|8|13|10|13|9|
1000024046|13|17|||||||||
1000024047|13|8|12|17|12|11|12|7|12|7|
1000024048|||13|10|||||||
1000024049|||||||13|13|13|11|
1000024050|||15|9|13|8|13|9|13|9|
1000024051|||13|16|||||||
1000024052|15|13|13|14|13|17|13|17|||
1000024053|||||13|8|13|10|13|10|
1000024054|13|8|13|8|13|8|13|7|13|7|
1000024055|13|12|13|11|13|13|||13|10|
1000024056|13|17|||||||||
1000024057|13|7|13|11|13|11|13|10|13|9|
1000024058|13|7|13|10|13|11|13|8|13|7|
1000024059|13|8|13|8|||||||
1000024060|||||||||13|8|
1000024061|13|16|||||||||
1000024062|13|8|13|8|13|9|13|9|13|10|
1000024063|12|7|12|7|12|7|12|9|12|9|
1000024064|13|8|||||||||
1000024065|13|11|13|12|||||||
1000024066|13|9|13|12|||||||
1000024067|15|7|15|8|15|6|13|8|13|9|
1000024068|15|7|15|6|15|7|15|8|13|9|
1000024069|13|12|15|8|13|11|13|13|13|11|
1000024070|13|13|13|14|13|14|||||
1000024071|13|10|13|12|13|12|13|13|13|14|
1000024072|||||||||13|7|
1000024073|13|11|13|12|||||||
1000024074|15|6|13|7|13|6|13|7|13|6|
1000024075|13|7|13|6|13|8|13|8|13|9|
1000024076|15|11|15|12|13|11|13|12|13|17|
1000024077|||||15|7|13|9|13|8|
1000024078|||13|9|||||||
1000024079|12|13|12|13|12|13|12|13|12|14|
1000024080|||12|2|12|4|12|5|12|5|
1000024081|13|9|13|13|13|16|||||
1000024082|13|14|13|14|13|14|||||
1000024083|13|7|13|8|13|9|||||
1000024084|||15|5|13|8|13|7|13|6|
1000024085|13|5|13|5|13|6|13|7|13|8|
1000024086|13|7|||||||||
1000024087|||||||13|10|13|9|
1000024088|13|14|13|10|||||||
1000024089|13|8|13|9|13|8|13|6|13|7|
1000024090|||12|2|12|2|12|3|12|4|
1000024091|||13|10|||||||
1000024092|13|9|13|10|13|10|13|10|12|11|
1000024093|15|8|13|7|13|7|13|7|13|8|
1000024094|12|10|13|8|13|7|12|6|12|4|
1000024095|||||||||||
1000024096|||||||12|7|12|8|
1000024097|||||||||13|5|
1000024098|12|5|12|5|11|5|11|5|11|6|
1000024099|13|8|13|9|||||||
1000024100|13|17|||||||||
1000024101|12|11|||12|11|||||
1000024102|13|10|13|11|13|13|13|12|13|11|
1000024103|||12|9|12|11|12|14|12|14|
1000024104|13|10|||||||||
1000024105|12|7|12|8|12|9|12|10|12|8|
1000024106|12|12|12|8|12|10|12|10|12|9|
1000024107|11|7|11|7|11|8|11|11|||
1000024108|||||||13|7|13|6|
1000024109|12|11|12|11|12|11|12|13|12|13|
1000024110|15|8|13|10|13|8|13|7|||
1000024111|13|12|13|11|13|11|13|11|||
1000024112|13|11|13|17|||||||
1000024113|13|11|13|12|||||||
1000024114|13|8|13|7|13|7|13|8|13|8|
1000024115|||||||||12|9|
1000024116|||||13|11|13|11|13|9|
1000024117|||||||13|8|13|11|
1000024118|||||13|14|13|17|||
1000024119|||13|5|13|6|13|6|13|5|
1000024120|12|13|12|13|12|13|12|13|12|13|
1000024121|15|10|13|17|||||||
1000024122|13|8|13|8|||||||
1000024123|12|12|12|9|12|9|12|10|12|9|
1000024124|||||||||11|9|
1000024125|13|8|13|6|13|7|13|6|13|6|
1000024126|||15|8|15|7|13|14|||
1000024127|13|17|||||||||
1000024128|||||||12|8|12|11|
1000024129|15|7|15|7|15|7|15|7|15|7|
1000024130|||||||12|8|12|7|
1000024131|13|14|13|14|13|14|13|14|13|14|
1000024132|12|9|12|8|12|8|12|10|||
1000024133|13|11|13|8|13|7|||||
1000024134|12|10|12|10|13|9|12|11|12|10|
1000024135|13|9|13|10|13|10|13|8|||
1000024136|15|8|13|10|13|10|13|9|13|10|
1000024137|13|11|13|11|13|12|13|13|13|13|
1000024138|11|8|11|7|11|8|11|9|11|9|
1000024139|13|6|13|6|12|7|12|7|||
1000024140|13|9|13|8|13|8|13|9|||
1000024141|13|12|||||||||
1000024142|13|13|13|10|13|11|13|13|13|14|
1000024143|13|9|13|8|13|8|13|8|13|7|
1000024144|15|11|13|14|13|17|||||
1000024145|||13|9|13|11|13|10|13|12|
1000024146|12|12|13|11|||||||
1000024147|12|5|12|4|12|7|||||
1000024148|||15|8|13|9|13|9|13|9|
1000024149|||||13|12|||||
1000024150|15|8|15|8|15|8|15|9|13|11|
1000024151|12|4|12|4|12|7|12|7|12|6|
1000024152|13|12|13|11|13|10|13|9|13|9|
1000024153|||||||||13|10|
1000024154|13|13|13|13|13|12|13|14|13|10|
1000024155|15|9|13|9|13|10|13|10|13|9|
1000024156|13|10|13|10|13|13|13|12|13|11|
1000024157|||||||||13|7|
1000024158|13|13|13|11|13|16|||||
1000024159|13|9|13|9|13|11|13|11|13|12|
1000024160|||13|12|13|11|13|13|||
1000024161|13|13|13|17|||||||
1000024162|13|13|13|12|13|13|13|13|13|14|
1000024163|12|7|||||||||
1000024164|13|9|13|9|13|9|13|10|13|12|
1000024165|13|11|13|11|13|11|13|17|||
1000024166|||||13|11|13|12|13|11|
1000024167|13|14|13|12|||||||
1000024168|13|12|13|13|13|13|13|12|13|13|
1000024169|15|6|15|5|13|6|15|6|13|7|
1000024170|13|5|13|6|||||||
1000024171|13|8|13|8|13|8|13|9|13|9|
1000024172|||13|11|13|9|13|9|13|8|
1000024173|13|8|13|9|13|9|13|9|13|10|
1000024174|13|6|13|6|13|6|13|6|13|6|
1000024175|||||||11|3|11|3|
1000024176|13|10|13|10|||||||
1000024177|13|9|13|11|13|14|13|10|||
1000024178|||||||13|11|13|12|
1000024179|13|11|13|10|13|8|13|8|13|7|
1000024180|13|16|||||||||
1000024181|13|13|13|13|13|13|13|13|13|13|
1000024182|15|7|13|13|13|13|13|13|||
1000024183|13|10|13|10|13|10|13|12|13|14|
1000024184|12|9|||||||12|10|
1000024185|15|9|13|10|13|13|13|13|13|12|
1000024186|12|14|12|14|12|14|12|15|12|14|
1000024187|||||||15|8|13|13|
1000024188|||||15|7|15|9|13|10|
1000024189|13|8|13|8|13|8|13|9|13|7|
1000024190|||13|8|13|8|13|10|13|9|
1000024191|13|10|13|10|13|9|13|8|13|8|
1000024192|13|9|13|9|13|10|13|11|13|10|
1000024193|13|9|13|13|13|12|||||
1000024194|15|13|13|5|||13|6|||
1000024195|||||||15|7|15|8|
1000024196|||15|8|15|7|13|10|13|9|
1000024197|13|9|13|8|||||||
1000024198|13|13|13|13|13|13|13|9|13|9|
1000024199|13|10|13|8|13|9|13|8|13|8|
1000024200|12|8|12|8|12|7|12|8|12|9|
1000024201|13|6|||||||||
1000024202|15|5|15|5|15|5|15|5|13|9|
1000024203|||||||12|9|12|7|
1000024204|||||13|11|||||
1000024205|13|9|||||||||
1000024206|15|8|15|9|15|9|15|9|13|13|
1000024207|15|12|15|11|15|12|15|13|15|11|
1000024208|||||||||13|11|
1000024209|13|14|||||||||
1000024210|15|8|15|8|13|11|13|8|13|9|
1000024211|||||||13|10|13|12|
1000024212|13|13|13|12|13|13|13|17|||
1000024213|||||||||12|15|
1000024214|15|8|13|10|13|10|13|11|13|14|
1000024215|13|12|13|12|13|16|||||
1000024216|13|11|13|9|13|9|13|10|13|11|
1000024217|15|8|15|9|13|14|||||
1000024218|13|13|13|17|||||||
1000024219|12|8|13|7|13|14|||||
1000024220|||13|9|13|9|13|13|||
1000024221|||13|10|13|9|||||
1000024222|||13|9|13|9|13|12|13|11|
1000024223|12|10|12|10|12|12|12|13|12|13|
1000024224|||||||13|8|13|7|
1000024225|13|11|13|13|13|13|13|13|||
1000024226|||||15|9|13|10|13|11|
1000024227|||||||13|11|13|13|
1000024228|||||13|12|13|12|13|9|
1000024229|13|13|13|12|13|10|13|10|||
1000024230|13|8|||||||||
1000024231|||||||||||
1000024232|13|7|13|7|||||||
1000024233|15|7|13|8|13|6|13|7|13|7|
1000024234|13|11|13|13|13|11|13|12|||
1000024235|||13|17|||||||
1000024236|13|4|||||||||
1000024237|||||12|8|12|8|12|8|
1000024238|13|7|13|6|13|8|13|7|13|6|
1000024239|15|10|15|10|15|10|13|13|13|13|
